------------
Topic 1 (4445 tokens)
------------
0.02084	31.00000	0.01000	club
0.02017	30.00000	0.01000	2002
0.02017	30.00000	0.01000	playing
0.01950	29.00000	0.01000	career
0.01950	29.00000	0.01000	player
0.01950	29.00000	0.01000	play
0.01815	27.00000	0.01000	2013
0.01815	27.00000	0.01000	2005
0.01815	27.00000	0.01000	professional
0.01815	27.00000	0.01000	cable
0.01681	25.00000	0.01000	record
0.01614	24.00000	0.01000	career.
0.01614	24.00000	0.01000	2012
0.01614	24.00000	0.01000	joined
0.01479	22.00000	0.01000	2011
0.01412	21.00000	0.01000	final
0.01412	21.00000	0.01000	winning
0.01412	21.00000	0.01000	2007
0.01412	21.00000	0.01000	award
0.01278	19.00000	0.01000	currently
0.01278	19.00000	0.01000	million
0.01210	18.00000	0.01000	2004
0.01210	18.00000	0.01000	college
0.01143	17.00000	0.01000	contract
0.01143	17.00000	0.01000	awarded
0.01143	17.00000	0.01000	went
0.01076	16.00000	0.01000	coach
0.01076	16.00000	0.01000	head
0.01076	16.00000	0.01000	season.
0.01076	16.00000	0.01000	players
0.01009	15.00000	0.01000	company
0.01009	15.00000	0.01000	1975
0.01009	15.00000	0.01000	competition
0.01009	15.00000	0.01000	1999
0.01009	15.00000	0.01000	2010.
0.00942	14.00000	0.01000	age
0.00942	14.00000	0.01000	awards
0.00942	14.00000	0.01000	2001
0.00942	14.00000	0.01000	cargo
0.00942	14.00000	0.01000	rights
0.00874	13.00000	0.01000	baseball
0.00874	13.00000	0.01000	round
0.00874	13.00000	0.01000	league
0.00807	12.00000	0.01000	class
0.00807	12.00000	0.01000	1994
0.00807	12.00000	0.01000	spent
------------
Topic 6 (1361 tokens)
------------
0.03867	53.00000	0.01000	population
0.02699	37.00000	0.01000	built
0.02554	35.00000	0.01000	building
0.02262	31.00000	0.01000	side
0.02189	30.00000	0.01000	age
0.01970	27.00000	0.01000	opened
0.01678	23.00000	0.01000	century
0.01605	22.00000	0.01000	100
0.01605	22.00000	0.01000	east
0.01532	21.00000	0.01000	per
0.01460	20.00000	0.01000	lies
0.01460	20.00000	0.01000	parish
0.01460	20.00000	0.01000	municipality
0.01387	19.00000	0.01000	living
0.01387	19.00000	0.01000	average
0.01387	19.00000	0.01000	central
0.01387	19.00000	0.01000	road
0.01387	19.00000	0.01000	parishes
0.01387	19.00000	0.01000	total
0.01387	19.00000	0.01000	railway
0.01314	18.00000	0.01000	region
0.01314	18.00000	0.01000	local
0.01241	17.00000	0.01000	main
0.01241	17.00000	0.01000	eastern
0.01168	16.00000	0.01000	size
0.01168	16.00000	0.01000	river
0.01168	16.00000	0.01000	track
0.01168	16.00000	0.01000	approximately
0.01168	16.00000	0.01000	census
0.01095	15.00000	0.01000	established
0.01022	14.00000	0.01000	income
0.01022	14.00000	0.01000	families
0.00949	13.00000	0.01000	former
